"Job_Link","Title","Industry","Job_Category_parent","Job_Category","Salary_Mode","Min_Salary","Max_Salary","Skills","Job_Type","Work Arrangement","Education","Experience"
"https://glints.com/id/opportunities/jobs/9529990e-e61b-4241-aad4-0c4958bfe3f7","Admin Logistik","Logistics and Supply Chain","Administrative & HR","Administrative Staff","MONTH","3500000","4000000","Logistics Management, Data Entry, Organizational Skills, Administration","FULL_TIME","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/40a4d044-89f0-4bb5-a7c7-66aed9ec129d","Koki Rumah Pribadi","Hospital & Health Care","Services Industry","Chef","MONTH","2000000","4000000","Food Decoration, Home Cooking, Cook","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/6b766a41-46fe-4287-ad08-7df02c11a4e7","Sales Advisor","Human Resources","Business Development & Sales","Sales Operations","MONTH","3736101","4000000","Sales Strategy, Communication Skills, Sales and Marketing","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/f93480cc-3c71-409e-bb5f-8e64acaaad27","Driver (Taksi Online)","Facilities Services","Supply Chain, Logistics & Transportation","Taxi Driver","N/A","0","0","Driving, Teamwork, Driver Training","FULL_TIME","ONSITE","SECONDARY_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/903d68e3-db12-4eaa-9e5f-797ea86518c9","Purchasing Executive","Manufacturing","Purchase (Procurement)","Buyer","MONTH","4000000","5500000","Purchasing Negotiation, Purchasing, Procurement","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/88c39a9d-b4db-49c7-a581-6051c47b8b2b","Farmasi","Hospital & Health Care","Healthcare","Pharmacist","N/A","0","0","Positive Attitude, Pharmacy, Healthcare","FULL_TIME","ONSITE","DIPLOMA","0"
"https://glints.com/id/opportunities/jobs/f28f8889-2d50-491d-a8c6-61636481a21e","Sales Promotor","Glass, Ceramics & Concrete","Retail","Sales Promoter","MONTH","2800000","3000000","Sales and Marketing, Channel Promotion, Communication Skills","FULL_TIME","HYBRID","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/8ccf00af-1833-449c-8c7b-5cf9002f6724","Crew Produksi (Depok)","Food & Beverages","Manufacturing & Production","Production Worker","MONTH","1800000","2000000","Production Management, Time Management, Teamwork","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/f4492e88-4b7a-4208-8f9c-efd0c4ac529d","Restaurant Manager","Logistics and Supply Chain","Services Industry","Restaurant Manager","MONTH","5000000","6000000","Western Pastry, Teamwork, Western Restaurant, Restaurant Management","FULL_TIME","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/f6894457-58f4-40cc-ab8a-8aa6ad73b0e1","Training Coordinator","Management Consulting","Vocational Training","Trainer","MONTH","5000000","6000000","Training, Communication Skills, IT Training, Teaching, Leadership Training","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/d82641bd-62c9-4797-a222-96c05c1eb476","Head of Performance","Commercial Real Estate","Building & Real Estate","Property Manager","MONTH","8000000","10000000","Process Performance Index (PPK), KPI Reports, Key Performance Indicators (KPI), Performance Management","FULL_TIME","ONSITE","BACHELOR_DEGREE","5"
"https://glints.com/id/opportunities/jobs/8db4bfe2-26d5-4603-8087-0659afcb2b1a","Admin Produksi","Building Materials","Administrative & HR","Administrative Staff","MONTH","3300000","4000000","Data Entry, Office Administration, Microsoft Excel, Microsoft Office, Administration","FULL_TIME","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/60b17a92-bc47-49a8-be9e-0dbc67936294","Master Teacher English Academy Gunungkidul - KH Agus Salim","Education Management","Education & Training","Teacher","N/A","0","0","English Language, Communication Skills, Language Teaching, Classroom Management","PART_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/f3f10a4f-0171-457c-9b7d-cfbb29ab3d04","Master Teacher English Academy (Gunungkidul - KH Agus Salim)","Education Management","Education & Training","Teacher","N/A","0","0","English Language, Classroom Management, Language Teaching, Communication Skills","PART_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/e249d179-a984-4f2a-b481-912a0fb866b8","DRIVER OFFICE","Computer Software","Supply Chain, Logistics & Transportation","Personal Driver","MONTH","3500000","4500000","Sim A, Driving, Safe Driving","FULL_TIME","ONSITE","HIGH_SCHOOL","3"
"https://glints.com/id/opportunities/jobs/9a6311a2-a396-40ec-ab07-951f12ec6b01","Freelance Sales Online","Internet","Business Development & Sales","Sales Operations","MONTH","800000","1500000","Target Oriented, Computer Skills, Communicative","PROJECT_BASED","REMOTE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/8428e0dd-2d4e-43ce-bce3-9f3392cb5647","Admin CCTV","Individual & Family Services","Administrative & HR","Administrative Staff","MONTH","2800000","3000000","Office Administration, Microsoft Office, Microsoft Excel","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/58801124-1708-4b66-8e43-f94e70b93778","SALES WIFI MEGAVISION","Outsourcing/Offshoring","Business Development & Sales","Sales Representative","MONTH","2100000","6000000","Communication Skills, Online Promotion, Sales and Marketing","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/1bde89fb-1ffb-42b2-86a7-16995617efc1","Swimming Coach Regular Area Tangerang","Education Management","Education & Training","Swimming Coach","MONTH","2900000","6000000","Classroom Management, Teaching, Lesson Planning, Communication Skills","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/57073b75-fca1-4e9a-b62a-6c6c2631866f","Staff  Monitoring Trucking","Transportation/Trucking/Railroad","Supply Chain, Logistics & Transportation","Dispatcher","MONTH","4500000","5500000","Communication, Logistics Distribution, Route Planning, Microsoft Office","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/924cc171-914e-4448-ac72-6038d7194119","Marketing Executive / Sales Cargo","Logistics and Supply Chain","Marketing","Marketing Professionals","MONTH","3500000","5000000","Digital Marketing, Marketing Communications, Marketing Strategy, Content Strategy, Market Research, Content Marketing, Google Analytics, B2B Marketing, Social Media, Google Ads","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/71f26691-093e-4158-9ff4-7607912db13b","IT Data Analyst","Information Technology and Services","Computer & Software","Data Analyst","MONTH","8000000","10000000","Data Analysis, Power BI, SQL, Python","CONTRACT","ONSITE","BACHELOR_DEGREE","3"
"https://glints.com/id/opportunities/jobs/245da598-7954-4cf5-9a6a-4da51df47686","Sales and Business Development","Information Technology and Services","Business Development & Sales","Sales Representative","MONTH","5500000","6000000","Communication Skills, Sales Strategy, Customer Service, B2B Sales","FULL_TIME","ONSITE","BACHELOR_DEGREE","3"
"https://glints.com/id/opportunities/jobs/0e065874-ce8e-4f4c-81ef-55fc14be2ccc","MARKETING SPECIALIST FIBER MY REPUBLIK AREA BANDUNG","Facilities Services","Marketing","Marketing Professionals","MONTH","2000000","3000000","Marketing Communications, Digital Marketing, Social Media","FULL_TIME","HYBRID","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/379eecdb-e795-46bc-b543-a49f62af2ff7","Chief Engineer - Charcoal Production Factory (#430)","Management Consulting","Mechanical Design & Manufacturing","Maintenance Engineer","N/A","0","0","Production Management, Maintenance Engineering, Safety Management Systems, Business Process Optimization, Project Implementation","FULL_TIME","ONSITE","BACHELOR_DEGREE","5"
"https://glints.com/id/opportunities/jobs/438b8cfd-472e-48de-8c01-91c874b19b3a","Chief Engineer - Charcoal Production Factory (#430)","Management Consulting","Mechanical Design & Manufacturing","Electrical & Mechanical Engineer","N/A","0","0","Maintenance Engineering, Production Management, Business Process Optimization, Project Implementation, Safety Management Systems","FULL_TIME","ONSITE","BACHELOR_DEGREE","5"
"https://glints.com/id/opportunities/jobs/dca98456-49aa-48e1-8051-b4bc23fd395f","Desainer Rotan dan Furniture","Furniture","Visual & Interactive Design","3D Modeler","MONTH","3000000","10000000","3D Modeling, Microsoft Office, 3D Rendering","FULL_TIME","ONSITE","HIGH_SCHOOL","3"
"https://glints.com/id/opportunities/jobs/ce5fe40b-b2e9-4ed1-b59f-699e2cbecdc5","sales wifi makassar","N/A","Business Development & Sales","Sales Motoris","MONTH","25000","16800000","Sales and Marketing, Sales Strategy, Communication Skills","FULL_TIME","HYBRID","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/1e42999a-d167-4233-8e99-c9230f2eb1df","HR Staff","Food & Beverages","Human Resources","Human Resources Specialist & Assistant","MONTH","3500000","5000000","Human Resource Development (HRD), Administration, Recruitment, Microsoft Office","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/9bc3869a-4d85-47ca-b21a-91601ce8c84b","IT Project Officer","Information Technology and Services","Project Management","Project Manager","N/A","0","0","Project Coordination, Agile Project Management, Jira, IT Project Management","FULL_TIME","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/8a2f7f98-00f2-4188-89b6-3afca167bf63","Personal Assistant to CEO","Logistics and Supply Chain","Administrative & HR","Secretary","MONTH","5000000","6000000","Administration, Microsoft Office, Communication Skills","FULL_TIME","HYBRID","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/0dbd9747-761f-4a08-8759-6637d88e77b2","apoteker","Outsourcing/Offshoring","Healthcare","Pharmacist","MONTH","6100000","6300000","Pharmacy, Drug Development, Pharmaceutical Sales, Teamwork, Dispensing","FULL_TIME","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/f68db93b-5b06-4a09-8b24-f1a468811fa9","Koki Restoran","Information Technology and Services","Services Industry","Chef","MONTH","3000000","4000000","Food Decoration, Cook, Customer Service, Teamwork, Baking, Communication","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/e238b362-7852-4799-819f-145bc4cd7bb6","Retail Merchandiser","Apparel & Fashion","Retail","Merchandiser","MONTH","6000000","9000000","Sales Analysis, Display Produk & Visual Merchandising, Halal Product Knowledge, Market & Trend Analysis, Manajemen Stok Barang, Microsoft Excel / Spreadsheet, Planogram & Product Placement","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/b0683d7a-16d1-443f-969c-1d85d2b9637f","Personal Trainer","Hospital & Health Care","Education & Training","Fitness Coach","MONTH","2000000","3000000","Customer Service, Communication Skills, Teaching, Fitness, Physical Fitness","PART_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/3cbb9e2f-2911-43e6-83bf-8cba35e42555","Kindergarten Teacher","Education Management","Education & Training","Teacher","MONTH","1800000","4500000","Lesson Planning, Teamwork, Teaching, Language Teaching, Classroom Management, Communication Skills, Microsoft Office","FULL_TIME","ONSITE","DIPLOMA","0"
"https://glints.com/id/opportunities/jobs/85fbd01c-378b-481a-837e-4b54f97ccf40","Maintenance Building/Teknisi Sipil","Food & Beverages","Building & Real Estate","Civil Engineer","MONTH","2300000","3700000","Electrical Maintenance, Civil Engineering, Equipment Maintenance","FULL_TIME","HYBRID","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/d881298b-32cd-4f90-80be-7ffbac28c6d2","Admin Purchasing","Manufacturing","Administrative & HR","Administrative Staff","MONTH","4500000","5100000","Organizational Skills, Google Sheets, Microsoft Outlook, Microsoft Office, Microsoft Excel, Google Docs, Data Entry, Administration, Office Administration, Customer Service","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/630fdc89-235b-468d-9cc9-6af1fd8429e6","Barista","Food & Beverages","Services Industry","Barista","N/A","0","0","Latte Art, Tea Art, Coffee Shop","PART_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/b4b75a6d-2546-47c3-bd34-674b67ed4ec3","Supervisor Digital Marketing","Apparel & Fashion","Marketing","Digital Marketing Specialist","MONTH","2300000","2500000","Content Marketing, Google Analytics, Digital Marketing, Social Media, B2B Marketing, Content Strategy, Google Ads","FULL_TIME","ONSITE","DIPLOMA","0"
"https://glints.com/id/opportunities/jobs/054f919e-fd12-4c4a-8d5d-2deea8e8265b","general accounting","Construction","Accounting","Accountant","MONTH","2700000","3000000","Microsoft Excel, Financial Analysis, MYOB, Accounting, Accounts Payable, Income Tax, Tax Accounting, Accounts Receivable","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/f1e64318-3e87-40af-91fb-6b3213b38048","Finance staff","Education Management","Accounting","Accountant","MONTH","3800000","4500000","Accounting, Microsoft Excel, Bookkeeping, Tax Accounting, Income Tax, Financial Analysis, Accounts Receivable","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/d8776ee3-6999-4c97-abc8-e710964cc786","Office Boy/Girl","Automotive","Technician & General Worker","General Worker","MONTH","3000000","3500000","Building Cleaning, Factory Cleaning, Cleaning Service","CONTRACT","ONSITE","PRIMARY_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/82f9b524-3567-4505-8219-eb43edfec6f0","Desainer Rotan dan Furniture","Furniture","Visual & Interactive Design","3D Modeler","MONTH","3000000","5000000","3D Modeling, Teamwork, 3D Rendering, Rendering, Unreal Engine","FULL_TIME","ONSITE","HIGH_SCHOOL","3"
"https://glints.com/id/opportunities/jobs/f546d311-d52e-4d40-a5a6-35db12d6c571","Graphic Designer","Marketing and Advertising","Visual & Interactive Design","Graphic & Brand Designer","MONTH","600000","700000","Graphic Design, Creative Design, Adobe Photoshop, Adobe Illustrator","INTERNSHIP","HYBRID","BACHELOR_DEGREE","0"
"https://glints.com/id/opportunities/jobs/a3e3389f-2234-4706-9534-7f553645749d","Tea Barista at Hive Bekasi","Food & Beverages","Services Industry","Barista","MONTH","2800000","3000000","Problem Solving, Teamwork, Multitasking","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/4e266f32-673e-40ff-b47d-0825e63be2cf","Senior cook indonesia","Hospitality","Services Industry","Chef","MONTH","5000000","5500000","Baking, Food Decoration, Cook","FULL_TIME","ONSITE","DIPLOMA","3"
"https://glints.com/id/opportunities/jobs/72df5da7-a848-454f-81f2-cb8f72f9f1f1","IT Technical Support","Information Technology and Services","Computer & Software","IT Support","MONTH","5800000","6300000","Technical Support, Help Desk, Ticketing System","CONTRACT","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/8c96f954-ea8a-4599-b16c-c88d76877513","Host Live Entertainment","Entertainment","Film & Television Media","Host","MONTH","3000000","4500000","Host, Teamwork, TikTok, Talk Show Host","FULL_TIME","ONSITE","SECONDARY_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/c3ef0245-980a-4c76-9d76-c83d870b844c","Beutician Klinik","Hospitality","Services Industry","Beautician","MONTH","2500000","2800000","Teamwork, Beauty Treatments, Beauty Training, Communication Skills","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/a58235f1-aafd-42fa-8bbc-97ea36b05b8a","Perawat","Hospitality","Nursing & Medical Support","Nurse","MONTH","3000000","3200000","Medical and Healthcare, Teamwork, Customer Service, Communication Skills, Nursing","CONTRACT","ONSITE","DIPLOMA","0"
"https://glints.com/id/opportunities/jobs/8432c960-0f86-4c7a-aad0-a7d82a60debd","[URGENT HIRING] - ENGLISH INSTRUCTOR","Higher Education","Education & Training","Instructor","MONTH","2000000","2500000","Classroom Management, English Language, Language Teaching","FULL_TIME","ONSITE","BACHELOR_DEGREE","0"
"https://glints.com/id/opportunities/jobs/75d759f5-a52b-420e-a49d-427f51f66b3e","Manager Host Live Streaming","Wholesale","Marketing","Livestreamer","MONTH","8000000","12000000","Leadership, Creative Thinking, Host, Live Streaming Sales, Live E-Commerce","FULL_TIME","ONSITE","DIPLOMA","3"
"https://glints.com/id/opportunities/jobs/86cd66b3-2261-4fbe-99f2-c35b4e45cec1","MARKETING CREDIT EXECUTIVE JEMBER ( TANGGUL )","Financial Services","Marketing","Marketing Professionals","MONTH","1200000","3000000","Marketing Strategy, Digital Marketing, Content Marketing","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/575e7733-a08e-4152-991f-4c928bdee572","ADMIN LIVE & CONTENT CREATOR","Marketing and Advertising","Marketing","Content Creator","MONTH","0","5000000","Content Strategy, Content Editing, Content Marketing, TikTok, Shopee Affiliate, Content Writing, Content Operations, Image Editing","FULL_TIME","ONSITE","SECONDARY_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/0acd01da-06b5-4448-9c38-9577357e4ff6","Staff Accounting","Manufacturing","Accounting","Accountant","MONTH","5700000","6500000","Microsoft Excel, Bookkeeping, Tax Accounting, Income Tax, Financial Analysis, Accounting","FULL_TIME","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/39554027-a0b5-4b22-aa25-b75d601b48cd","oprasional&support outlet","Food & Beverages","Retail","Store Crew","MONTH","1000000","2000000","Video Editing, Social Media, Leadership, Store Operations, Teamwork, Customer Service","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/421cdafe-578b-415a-8d95-7fd1ad61ced5","Sales Taking Order","Consumer Goods","Business Development & Sales","Sales Operations","MONTH","1000000","5000000","Communication Skills, Public Speaking, Sales Operations, Teamwork, Sales Management, Communication, Sales Strategy, Presentation Skills, B2B Sales, Marketing Communications, Sales and Marketing","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/8efd4907-fa2a-4245-8487-799ffd548de7","Sales Granit (Inhouse)","Architecture & Planning","Business Development & Sales","Sales Representative","MONTH","7000000","7000001","Communication Skills, Sales and Marketing, Sales Strategy","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/396b6619-a8d1-459c-9a47-54fc29154224","Commis Pastry","Food & Beverages","Services Industry","Chef","MONTH","8000000","9000000","Teamwork, Pastry, Cook, Western Pastry, Baking, Food Decoration","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/f2321df5-6985-4761-8983-29b480ae965a","Technology Development Officer","Consumer Services","Computer & Software","IT Support","MONTH","4600000","6900000","Time Management, SQL, JavaScript, Leadership, Python, Communication Skills, Power BI, Node.js, React.js, Problem Solving, Teamwork","FULL_TIME","ONSITE","BACHELOR_DEGREE","3"
"https://glints.com/id/opportunities/jobs/248392a0-d2a8-4a7b-be46-22f7a327e0b1","Brand Manager","Consumer Goods","Marketing","Marketing Manager","MONTH","6000000","8000000","Sales Management, Brand Management, Brand Development, Marketing Communications, Digital Marketing","FULL_TIME","ONSITE","BACHELOR_DEGREE","3"
"https://glints.com/id/opportunities/jobs/d9ef4c64-608e-4ccc-989c-35bf5cce785f","Sales Promotor Elektronik - Bintan","Outsourcing/Offshoring","Retail","Sales Promoter","MONTH","4583221","4583300","Sales Strategy, Corporate Communications, Online Promotion, Communication Skills, Communication, Store Sales, Sales and Marketing","CONTRACT","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/c729baee-3597-473d-beb1-756e1088daae","Kepala Toko","Retail","Retail","Store Manager","MONTH","4000000","6000000","Stock Opname, Microsoft Office, Store Display, Teamwork, Store Operations, Leadership, Store Sales, Store Management","FULL_TIME","ONSITE","BACHELOR_DEGREE","3"
"https://glints.com/id/opportunities/jobs/de42e482-31df-4513-baa0-c4870039f3a0","Road Captain - Jetski","Automotive","Travel Services","Tour Guide","MONTH","2800000","3000000","Travel Photography, Tour Guide, Teamwork, Mechanical, Customer Service, Videography, Photography, Communication Skills, Problem Solving, Mechanical Engineering","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/bf8b2a50-c176-4501-8a3a-394a19bb9a8d","Teknisi Alkes","Retail","Mechanical Design & Manufacturing","Maintenance Engineer","MONTH","2000000","3000000","Communication, Electrical Maintenance, Pharmacy, Electrical Engineering, Pharmaceutical Sales, Teamwork","FULL_TIME","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/39dc0753-834f-45d7-a222-806a35e22c8c","Marketplace - Affiliate SPESIALIST","Apparel & Fashion","Marketing","Digital Marketing Specialist","MONTH","2000000","2500000","Content Strategy, Social Media, Digital Marketing, Image Editing, Marketing Communications, Content Marketing, Marketplace, Affiliate Marketing","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/80ed58f1-15ac-49e8-9952-190c1f56e9d8","resepsionis","Logistics and Supply Chain","Administrative & HR","Administrative Staff","MONTH","5400000","5600000","Microsoft Excel, Microsoft Office, Administration","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/e81f2615-bb53-4fd1-aee0-e78524ba71bd","GENERAL MANAGER (FURNITURE INDUSTRI)","Furniture","Leadership & Senior Management","General Manager","MONTH","14000000","15000000","Microsoft Office, Public Speaking, Teamwork, Microsoft Excel","FULL_TIME","ONSITE","BACHELOR_DEGREE","3"
"https://glints.com/id/opportunities/jobs/ac0a908a-60c3-49b7-a296-ed7ad26d4f5c","Waiter / Waitress","Arts and Crafts","Services Industry","Waitress & Waiter","MONTH","3000000","3500000","Teamwork, Time Management, Communicative","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/4bb02fa6-6038-4602-a0ef-faa6a873f9b3","Supervisor Quality Control (Makloon Skincare & Cosmetic)","Cosmetics","Quality & Safety","Quality Inspector","N/A","0","0","In-Process Quality Control (IPQC), Outgoing Quality Control (OQC), Public Speaking, Incoming Quality Control (IQC)","FULL_TIME","ONSITE","BACHELOR_DEGREE","3"
"https://glints.com/id/opportunities/jobs/76a38a9d-72c9-458f-84bb-e70af3b194ae","Videographer & Editor","Retail","Film & Television Media","Videographer","MONTH","200000","400000","Adobe Premiere Pro, Videography, Video Editing","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/846f5e40-ad74-49f1-9641-c83286f14421","Brand Manager","Wholesale","Marketing","Brand Manager","MONTH","7800000","11700000","TikTok, Strategi Brand, Tokopedia Ads, Shopee Ads, E-Commerce Products","FULL_TIME","ONSITE","BACHELOR_DEGREE","3"
"https://glints.com/id/opportunities/jobs/b0825de6-5377-4d88-b9c9-b2848147828e","Kasir Cafe","Real Estate","Services Industry","Cashier","MONTH","1500000","2000000","Postal Application (Point of Sales), Cashier, Communication Skills","CONTRACT","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/e1f5c2e0-4c5b-416c-b23d-5e5bda7b1b63","Mandarin Translator","Manufacturing","Translation","Chinese Translator","MONTH","4000000","4500000","Chinese Language, Chinese-Indonesian Translation, Microsoft Office","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/c98a648e-e1b7-47f9-91d9-1449362c5142","Sales","Education Management","Business Development & Sales","Sales Representative","MONTH","3700000","4000000","Customer Service, Sales and Marketing, Communication Skills, Sales Strategy, B2B Sales, B2C Sales","FULL_TIME","ONSITE","DIPLOMA","0"
"https://glints.com/id/opportunities/jobs/1f62b66d-1cc5-4013-95a6-311591a0d142","Staff Social Media","Retail","Marketing","Social Media Manager","MONTH","1800000","2500000","Canva Design, Content Marketing, Communication Skills, Capcut","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
"https://glints.com/id/opportunities/jobs/0c9b1468-22fb-4b10-8a43-3fdd5f5c85a9","Host Live","Cosmetics","Film & Television Media","Host","MONTH","2500000","3500000","Live Streaming, Strong Communication Skills, Sales and Marketing","FULL_TIME","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/239b1a66-777e-4b13-a5fa-5c2d3507b9b8","DATA CENTER ANALYS (DIVISI PIUTANG)","Retail","Computer & Software","Data Analyst","MONTH","6000000","7000000","Microsoft Excel, Data Analysis, SQL","CONTRACT","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/36b29816-6a17-48b0-9830-346a8f1bead9","Collection Team Leader","Financial Services","Accounting","Field Collector","MONTH","4500000","4900000","Telephone Collection, Data Collection, Fee Collection, Negotiation Skills, Customer Service","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/e0facb4b-8474-433b-840a-5923529a4f13","Sales Marketing Staff","Construction","Marketing","Marketing Professionals","MONTH","4000000","5400000","Customer Service, Marketing Communications, CRM, Google Analytics, Marketing Strategy","FULL_TIME","ONSITE","DIPLOMA","0"
"https://glints.com/id/opportunities/jobs/04073eba-1722-49ec-a0ee-1c62dbee9dc3","Export staff","Fishery","Import & Export Trade","Import & Export Trader","MONTH","3000000","5000000","Import and Export Logistics, Import and Export Document, Import Export","FULL_TIME","ONSITE","BACHELOR_DEGREE","3"
"https://glints.com/id/opportunities/jobs/c5415a72-ec51-48fe-ae40-c899070d0aed","Teknisi Alkes","Retail","Mechanical Design & Manufacturing","Maintenance Engineer","MONTH","2000000","3000000","Pharmacy, Electrical Maintenance, Communication, Electrical Engineering, Pharmaceutical Sales, Teamwork","FULL_TIME","ONSITE","DIPLOMA","1"
"https://glints.com/id/opportunities/jobs/60ac4a66-2669-40fd-a9d2-ac28111a6bb8","DANCER LIVE STREAMING","Entertainment","Film & Television Media","Host","MONTH","5000000","8000000","Host, Talk Show Host, Radio Host","FULL_TIME","ONSITE","HIGH_SCHOOL","1"
"https://glints.com/id/opportunities/jobs/99e8e8fd-2b8f-474d-81fa-71d2a43f22d8","Marketing Intern","Human Resources","Marketing","Marketing Professionals","MONTH","1500000","3000000","Social Media, B2B Marketing, TikTok, Graphic Design, Instagram Marketing, Digital Marketing, Meta Ads, Short Video, Google Analytics, Content Marketing, Market Research, Google Ads","INTERNSHIP","HYBRID","BACHELOR_DEGREE","0"
"https://glints.com/id/opportunities/jobs/423dc298-300a-4176-8e11-c197bc4de57a","Salesgirl/ Saleswomen","Building Materials","Business Development & Sales","Direct Sales","MONTH","4500000","5000000","Sales and Marketing, B2B Sales, Sales Strategy, B2C Sales, Sales Analysis, Sales Management, Sales Operations","FULL_TIME","ONSITE","HIGH_SCHOOL","3"
"https://glints.com/id/opportunities/jobs/7e48f1fb-d1a9-4c62-a646-1a279b78e217","Finance Staff","Marketing and Advertising","Banking","Finance Staff","N/A","0","0","Zahir Software, Microsoft Excel, Bookkeeping, Financial Analysis, Accounts Payable, MYOB, Tax Accounting, Income Tax, Accounts Receivable, Accounting","FULL_TIME","ONSITE","BACHELOR_DEGREE","1"
"https://glints.com/id/opportunities/jobs/723d7414-83d8-4bc7-91ca-ddbb16dddbc3","Teknisi Las - Harian","Distributor","Technician & General Worker","Welder","MONTH","3600000","3750000","Tig Welding, Manual Welding, Welding Skills, Electric Welding, Gas Shielded Welding","PART_TIME","ONSITE","HIGH_SCHOOL","3"
"https://glints.com/id/opportunities/jobs/01af96a4-2b1d-4750-a751-3538878e1c94","Admin Finance","Manufacturing","Accounting","Accountant","MONTH","1800000","2000000","Financial Analysis, Accounting, Microsoft Excel","FULL_TIME","ONSITE","HIGH_SCHOOL","0"
